id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
16104792;Agréable T2  Chartrons;24658817;Maxime;Bordeaux;Bordeaux Maritime;44.85825897276113;-0.5661769749314337;Entire home/apt;50;4;1;01/01/2017;0.05;1;0
16107541;SPACIOUS FLAT parking + terrace;17832583;Caroline;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.854283522643556;-0.589381509134481;Entire home/apt;50;3;25;07/09/2018;1.20;18;74
16107993;Very nice 52sqm quiet apartment downtown;72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.84124052500683;-0.5714361330335747;Entire home/apt;125;3;0;;;73;340
16108368;Charmant 38m2 terrasse / ascenseur Bordeaux centre;72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.84402983324283;-0.5812621272959849;Entire home/apt;88;3;0;;;73;1
16108472;Très beau standing 90m2 parking Bordeaux centre;72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.84248274745029;-0.5824713878805899;Entire home/apt;167;3;0;;;73;333
16108768;Wonderful 165 sqm with Parking downtown Bordeaux;72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.83998556753063;-0.5748019022246902;Entire home/apt;260;3;4;18/08/2018;0.22;73;170
16108916;Bonito 85m2 junto al Jardin Public de Bordeaux;72691486;Arnaud;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85042025822811;-0.5755563704476745;Entire home/apt;146;3;2;26/03/2018;0.21;73;318
16108980;Lovely 36sqm downtown Bordeaux (St Pierre);72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.84107451679119;-0.5724073857087533;Entire home/apt;94;3;0;;;73;11
16109048;Magnifique 90m2 pour 6 Bordeaux centre;72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.84224585852753;-0.5809838203035624;Entire home/apt;167;90;1;15/08/2017;0.08;73;172
16109221;Bel appart 74m2 ascenseur et parking à Bordeaux;72691486;Arnaud;Bordeaux;Centre ville (Bordeaux);44.84575871538668;-0.5792685665362993;Entire home/apt;109;90;0;;;73;176
16111753;Appartement chaleureux à Saint-Michel;6269162;Yann & Elodie;Bordeaux;Bordeaux Sud;44.83417331435256;-0.5627615532409868;Entire home/apt;65;2;100;08/09/2018;5.85;1;11
16117144;Appartement de 40m2 au coeur de Bordeaux.;94300739;Stanney;Bordeaux;Centre ville (Bordeaux);44.83705366106278;-0.5768153259858803;Entire home/apt;32;2;12;07/01/2018;0.55;1;0
16119466;Appartement disponible durant les vacances de noël;105117856;Crystal;Talence;Talence;44.81613814013762;-0.5934561840067427;Entire home/apt;40;5;0;;;1;0
16128715;T2 très clair entre Gare et Ste Croix, parking.;29510219;Elisabeth;Bordeaux;Bordeaux Sud;44.82789038634349;-0.5581555615805204;Entire home/apt;55;3;20;23/08/2018;0.96;1;19
16132344;T2 privé - quartier calme;105231006;Andy;Talence;Talence;44.8074289558635;-0.5993795902848922;Entire home/apt;96;1;1;03/03/2017;0.05;1;90
16139151;Appartement lumineux en hyper-centre de Bordeaux;26856267;Alice;Bordeaux;Centre ville (Bordeaux);44.84059937922508;-0.5700293383265865;Private room;30;2;1;01/01/2017;0.05;1;0
16139567;Appartement cosy dans un hotel particulier;93263385;Alexandre;Bordeaux;Centre ville (Bordeaux);44.840334414497335;-0.599170102621553;Entire home/apt;45;4;12;15/05/2018;0.56;2;40
16143535;Chambre privée dans maison agréable à vivre;69050733;Florence;Merignac;Capeyron;44.85696149877708;-0.6438094813198729;Private room;30;1;10;10/06/2018;0.49;1;340
16145795;Maison familiale de 90m2 avec terrasse Cité du vin;28415166;Marie Et Matthieu;Bordeaux;Bordeaux Maritime;44.869873913129624;-0.5519375681205366;Entire home/apt;50;5;2;06/08/2018;0.67;1;0
16150818;Appartement cosy avec jardin, proche tram;60332499;Laetitia;Bordeaux;La Bastide;44.84501042643378;-0.5477390949474774;Entire home/apt;38;5;4;23/08/2018;0.19;1;42
16153406;Appartement spacieux et lumineux à Caudéran;82039261;Séverine;Bordeaux;Caudran;44.84614281054466;-0.6203079167034127;Entire home/apt;30;2;22;26/08/2018;1.06;1;77
16153519;Belle maison Art Déco, Parc Bordelais;35457937;Isabelle;Bordeaux;Caudran;44.85554949055809;-0.6012811092987117;Entire home/apt;90;7;1;22/08/2017;0.08;2;164
16153956;Chambre privée dans appartement spacieux au calme;4882766;Liane;Le Haillan;Le Haillan;44.877521086739875;-0.6804027198779247;Private room;18;1;34;27/10/2017;1.58;1;0
16155853;Adorable STUDIO DUPLEX - QUARTIER SAINT PAUL;6163163;Estel;Bordeaux;Centre ville (Bordeaux);44.837046381542706;-0.5666598882257943;Entire home/apt;67;3;1;13/05/2018;0.24;10;106
16156692;CHAMBRE PRIVEE PROCHE DU CENTRE DE MERIGNAC;42005738;Nadege;Merignac;La Glacire;44.83700641076726;-0.6370218466240605;Private room;15;2;6;14/09/2018;0.28;1;345
16166502;habitacion en casa moderna;49800392;Brigitte;Pessac;France Alouette;44.79324635180041;-0.6673173772951156;Private room;28;2;37;12/09/2018;1.88;2;268
16167968;Studio cosy en pierre;105540111;Michele;Bordeaux;Bordeaux Sud;44.83019821425628;-0.5691715428235938;Entire home/apt;59;5;0;;;1;0
16169926;Lovely 46 sqm, 1 bedroom, with parking in downtown;9382960;Kareen;Bordeaux;Centre ville (Bordeaux);44.845306218340575;-0.57954714049534;Entire home/apt;125;3;5;10/08/2018;0.24;69;335
16174351;Charmant appartement - place de la bourse;32508988;Mathilde;Bordeaux;Centre ville (Bordeaux);44.84147372743979;-0.5717643312298173;Entire home/apt;55;2;18;31/08/2018;5.63;1;11
16184225;Beautiful 2 Bedroom Apartment facing St. Michel;186011;Joshua;Bordeaux;Bordeaux Sud;44.83139727556247;-0.567552944702791;Entire home/apt;89;3;7;24/08/2018;0.34;1;26
16185318;Nice Bordeaux house, garden, videoprojector;29925659;Olivier;Bgles;Bgles;44.808286083507426;-0.5633483893637157;Entire home/apt;79;3;16;17/08/2018;0.82;1;322
16188737;Appartement lumineux au centre de Bordeaux;44225079;Julie;Bordeaux;Bordeaux Sud;44.83104720779652;-0.5737496943209166;Entire home/apt;35;3;87;29/08/2018;4.05;1;62
16197347;T2 quartier Mériadeck;105782883;Nancy;Bordeaux;Centre ville (Bordeaux);44.8389431141138;-0.5892890336350086;Entire home/apt;60;2;45;26/08/2018;2.09;1;0
16209995;Chambre privée en périphérie de Bordeaux;104972766;Cedric;Saint-Mdard-en-Jalles;Saint-Mdard-en-Jalles;44.89616841253981;-0.7459750236660568;Private room;30;1;2;12/04/2017;0.11;1;0
16211880;Appartement Talence;105916015;Marion;Talence;Talence;44.79332950769897;-0.5889099225485078;Entire home/apt;30;2;6;04/06/2018;0.28;1;0
16212270;Charmant T2 au coeur des Chartrons;51349140;Manon;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.8527982542738;-0.5703215403633898;Entire home/apt;25;21;2;12/08/2017;0.15;1;0
16212305;Appartement T2, calme, proche du centre ville;25696296;Sarah;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.834327004586235;-0.5765813856320284;Entire home/apt;45;19;0;;;1;0
16213041;Appt chaleureux en plein coeur de Bordeaux;39284284;Pascale;Bordeaux;Centre ville (Bordeaux);44.83715248205322;-0.5691805162867143;Entire home/apt;85;2;11;30/04/2018;0.53;1;355
16216371;Nice and lovely house Bordeaux Chartrons;49882319;Julie;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.856313807564256;-0.5697110374522348;Entire home/apt;300;2;18;01/08/2018;1.04;1;227
16221382;T3 - Jardin Public - 60m² Jardin/Terrasse au calme;9185870;Vincent;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85273951535082;-0.5827281777348351;Entire home/apt;49;2;11;11/08/2018;0.64;1;44
16222628;Studio lit mezzanine en centre ville;85852851;Laurie;Bordeaux;Nansouty - Saint Gens;44.823480043288235;-0.5711210579883559;Entire home/apt;35;30;10;13/07/2018;0.60;1;42
16224835;Typique maison bordelaise avec extérieur;106019367;Eric;Bordeaux;Caudran;44.84664147826746;-0.6164972479240868;Entire home/apt;95;2;83;07/09/2018;4.18;1;145
16225069;Maison de ville Bordeaux Bastide avec 3 chambres;106020648;Delphine;Bordeaux;La Bastide;44.84142019828736;-0.5502516317405541;Entire home/apt;75;3;9;20/08/2018;0.60;1;0
16233755;La Maison du jardin;17603306;Veronique;Le Bouscat;Le Bouscat;44.858479142530975;-0.6035618093162356;Entire home/apt;90;3;41;16/08/2018;1.97;1;138
16233962;En toute simplicité !;106101186;Larrieu;Le Bouscat;Le Bouscat;44.86614921069225;-0.5921657184878271;Private room;25;1;0;;;1;0
16235483;Appartement T2 cœur de Bordeaux;74754155;Alexandra & Quentin;Bordeaux;Centre ville (Bordeaux);44.840340854433;-0.5817844717512753;Entire home/apt;68;1;14;12/11/2017;0.65;1;0
16237536;Private Room in the City Center (Single bed);20317698;Hamza;Bordeaux;Nansouty - Saint Gens;44.825717096063194;-0.5728685284144005;Private room;22;1;105;29/06/2018;4.88;3;152
16237782;Grande Maison calme avec Jardin Bordeaux Talence;104260716;Bruno;Talence;Talence;44.801896102437;-0.5823907605619909;Entire home/apt;105;5;0;;;1;43
16239785;Appartement lumineux avec parking proche Chartrons;77536968;Sandrine;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85706132806361;-0.5766460880793455;Entire home/apt;45;7;3;12/11/2017;0.16;1;314
16242478;Appartement T3 Proche de la gare;55172412;Yoan Et Sarah;Bordeaux;Bordeaux Sud;44.826891675607996;-0.563532024992969;Entire home/apt;60;3;21;14/08/2018;1.03;2;0
16257474;Centre ville, très calme, Pey Berland, Gambetta;68903254;Romain;Bordeaux;Centre ville (Bordeaux);44.8402864827564;-0.5784927796643865;Entire home/apt;45;3;51;12/09/2018;2.39;1;207
16266413;Bel Studio en plein centre-ville;106172021;Gia Vinh;Bordeaux;Centre ville (Bordeaux);44.83882065017955;-0.5752465412367338;Entire home/apt;50;1;68;08/04/2018;3.16;1;16
16267159;Studio 2/3 pers.pierre balcon plein coeur Bordeaux;82520128;Sylvie;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.85487303448318;-0.5784921503865867;Entire home/apt;45;3;53;12/09/2018;2.54;1;106
16272798;Appartement calme et romantique idéalement situé !;101605032;Florent;Bordeaux;Centre ville (Bordeaux);44.8423036992502;-0.576603095536572;Entire home/apt;150;2;0;;;1;363
16281150;Appartement cosy avec jardin quartier Saint-Michel;38835207;Alexia;Bordeaux;Bordeaux Sud;44.83520985301787;-0.5677312700049884;Entire home/apt;90;1;4;21/05/2018;0.19;1;363
16284101;Deux chambres calmes en centre ville;37547598;Olivier;Bordeaux;Centre ville (Bordeaux);44.84371656024004;-0.5851008266963459;Private room;50;1;2;11/02/2017;0.09;2;0
16284349;2 bedroom apartment with a swing - Chartrons;106518921;Sophie Et Nicolas;Bordeaux;Chartrons - Grand Parc - Jardin Public;44.8550261544807;-0.5690824766754314;Entire home/apt;100;4;9;01/09/2017;0.43;1;0
16285884;Bel appartement Bordeaux centre;2575894;Pauline;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.832961548335994;-0.5851672211069131;Entire home/apt;50;16;2;16/08/2017;0.10;1;4
16286396;Appartement hyper-centre de Bordeaux;15419552;Aurel;Bordeaux;Centre ville (Bordeaux);44.83712420353778;-0.5715297719890586;Entire home/apt;50;3;29;27/08/2018;1.45;1;47
16291683;Superbe appartement en coeur de ville;106580782;Thomas;Bordeaux;Centre ville (Bordeaux);44.8448336110491;-0.5806191638816768;Entire home/apt;50;1;2;10/12/2016;0.09;1;0
16292323;Petit logement chaleureux !!!;6680391;Samira;Bordeaux;Nansouty - Saint Gens;44.8194121001217;-0.5717509190327673;Entire home/apt;24;4;6;05/11/2017;0.28;1;0
16293773;GARE SAINT JEAN (2mn) T3;53311228;Frédéric;Bordeaux;Bordeaux Sud;44.82672782889839;-0.5591738390220962;Entire home/apt;105;2;11;18/06/2018;0.53;3;357
16294788;Triangle d'Or Prestige Apartment with Terrace;18796190;Julie;Bordeaux;Centre ville (Bordeaux);44.84255258027787;-0.5788395964757179;Entire home/apt;80;2;18;03/06/2018;0.94;17;140
16295641;Appart moderne centre de Bordeaux;106603361;Thibault;Bordeaux;Centre ville (Bordeaux);44.8379870410948;-0.5753062710889687;Entire home/apt;35;3;1;26/12/2016;0.05;1;0
16295870;Grande chambre rénovée au calme sur jardin;26625026;Axelle;Talence;Talence;44.810290285702706;-0.5760891893170462;Private room;40;30;28;02/12/2017;1.33;1;288
16304222;Balcony with view - St-Pierre;12595418;Laurence & Jean-Michel;Bordeaux;Centre ville (Bordeaux);44.839894808342386;-0.5688012319653455;Entire home/apt;60;3;53;30/08/2018;2.54;3;129
16304970;superbe T3 en duplex 70 m2 avec parking privé;43993861;Chris;Bordeaux;Nansouty - Saint Gens;44.81969938289813;-0.5686727691386928;Entire home/apt;83;1;28;25/08/2018;1.34;2;142
16306445;Entire Flat 4 beds in Bordeaux City Center;3774373;Stéphane & Virginie;Bordeaux;Bordeaux Sud;44.830656102640326;-0.572209374124624;Entire home/apt;59;2;157;03/09/2018;7.49;3;270
16307577;2-roomed flat, quiet, terrace | right next to Tram;106704448;Monique;Bordeaux;Bordeaux Maritime;44.856734694322725;-0.5615436936926729;Entire home/apt;80;3;72;13/09/2018;3.47;1;258
16309007;Chambre centre ville, avec SDB privée + breakfast;106716283;Florence;Bordeaux;Centre ville (Bordeaux);44.84602729385307;-0.5859701584903318;Private room;45;1;89;10/09/2018;4.18;1;5
16319837;Charmant appartement dans le cœur historique;106803297;Pierre;Bordeaux;Bordeaux Sud;44.8320357021085;-0.5696037851546899;Entire home/apt;35;5;5;15/07/2017;0.24;1;0
16323083;T2 Duplex, frais et idéalement situé;36424421;Mathilde;Bordeaux;Bordeaux Sud;44.83215253555458;-0.5758205623891821;Entire home/apt;50;1;1;02/06/2017;0.06;1;0
16330234;Charmant T1 en plein centre, tout confort;106894873;Fanny;Bordeaux;Centre ville (Bordeaux);44.84291831922975;-0.5811302345817696;Entire home/apt;48;2;62;31/08/2018;2.92;1;1
16331198;Spacieux T3 au coeur du centre historique;68829002;Beatrice;Bordeaux;Centre ville (Bordeaux);44.83573400158285;-0.5689334767971386;Entire home/apt;118;2;3;28/12/2017;0.14;1;319
16331296;Charmant T2 en plein cœur de Bordeaux;25292435;Estelle;Bordeaux;Centre ville (Bordeaux);44.83830451420552;-0.5697918648264519;Entire home/apt;80;1;10;14/08/2018;0.48;1;83
16331800;Beau studio hyper centre Bordeaux;22521232;Antoine;Bordeaux;Centre ville (Bordeaux);44.84736683902783;-0.5817629829684938;Entire home/apt;40;2;0;;;1;0
16331926;T3 65m2 HYPER CENTRE (place de la bourse);33373721;Edith;Bordeaux;Centre ville (Bordeaux);44.8399169092604;-0.5707677195212247;Entire home/apt;100;2;31;13/08/2018;2.14;1;0
16332624;T2 Duplex idéalement situé;62966517;Julien;Bordeaux;Bordeaux Sud;44.83183341298486;-0.5742364326424313;Entire home/apt;39;2;3;06/02/2017;0.14;1;0
16333597;Charmant appartement aux Chartrons;17822731;Laurent;Bordeaux;Bordeaux Maritime;44.85823143505928;-0.5641502216008921;Private room;55;2;5;05/03/2017;0.24;1;0
16335168;Appartement plein centre de Bordeaux 60 m2;44025426;Jeremie;Bordeaux;Centre ville (Bordeaux);44.836071227965;-0.5672706920088374;Entire home/apt;75;2;4;13/05/2018;0.59;1;1
16357305;NEW FLAT- BORDEAUX CITE DU VIN;24029983;Lea;Bordeaux;Bordeaux Maritime;44.863565416992536;-0.5573790034367019;Entire home/apt;39;1;20;06/09/2018;1.04;1;83
16359426;Superbe appartement centre +Parking;21041677;Anthony;Bordeaux;Centre ville (Bordeaux);44.84572624392714;-0.5831486042811418;Entire home/apt;119;2;6;20/05/2018;0.36;2;176
16360373;Appartement Bordeaux Centre Gare St Jean;16698046;Sonia;Bordeaux;Bordeaux Sud;44.826583761947866;-0.557889185253604;Entire home/apt;250;1;16;24/06/2018;0.99;1;364
16372844;Studio 2 personnes;103307327;Nabil;Bordeaux;Nansouty - Saint Gens;44.82451596250853;-0.5693205450927687;Entire home/apt;25;1;1;10/01/2017;0.05;1;0
16374290;Appartement classé du XVIIIe, Quai des Chartrons;107247023;Cyril;Bordeaux;Bordeaux Maritime;44.85744646800348;-0.5626327873216317;Entire home/apt;224;2;6;17/06/2018;0.34;1;83
16386706;Chambre en mezzanine;8490764;Christophe;Cenon;Palmer-Gravires-Cavailles;44.85087771284656;-0.5181053075347306;Private room;13;1;6;20/02/2018;0.31;4;14
16389160;Jolie chambre au coeur de Bordeaux;107357568;Valerie;Bordeaux;Bordeaux Sud;44.831418159599664;-0.5732548845638362;Private room;28;2;68;30/08/2018;3.27;4;289
16389304;Agréable maison proche Bordeaux et plages;89703149;Sca;Pessac;France Alouette;44.78220733213799;-0.6634174669386956;Entire home/apt;130;8;1;04/08/2017;0.07;1;257
16390985;Beau triplex atypique,cave cosy,mezzanine;74816140;Kathy;Bordeaux;Bordeaux Sud;44.82818822731703;-0.5682408509701569;Entire home/apt;135;1;5;04/09/2018;0.31;5;354
16394484;Petite Maison avec jardin proche centre ville;21640127;Eléa;Bordeaux;Bordeaux Sud;44.82151504924242;-0.5633580967786317;Entire home/apt;42;3;15;06/09/2018;0.72;1;16
16399164;❤️  When in Bordeaux, do as the Bordelais do ❤️;84088790;Sophie;Bordeaux;Bordeaux Sud;44.834975824524975;-0.564928059304114;Entire home/apt;80;3;51;11/09/2018;2.45;1;163
16403265;Appartement avec terrasse Bordeaux bastide.;60385995;Julien;Bordeaux;La Bastide;44.85171481216403;-0.5433192260829011;Entire home/apt;39;2;11;18/06/2018;0.55;1;74
16404410;Appartement douillet plein centre;107471911;Salomé;Bordeaux;Centre ville (Bordeaux);44.84359801058364;-0.5789119909457984;Entire home/apt;50;1;5;24/08/2018;0.24;1;0
16411286;Beaux T2 de 54m2 au calme;107531176;Emmanuel;Villenave-d'Ornon;Villenave-d'Ornon;44.7775334429062;-0.576755337004117;Entire home/apt;40;2;2;16/06/2017;0.10;1;0
16412480;BELLE CHAMBRE COSY;107547073;Claire;Pessac;Cap de Bos;44.79205633121831;-0.6812007507988502;Private room;75;1;0;;;1;0
16416314;Bordeaux-Le Bouscat, vaste maison d'artistes;17804577;Fisso;Le Bouscat;Le Bouscat;44.85530031224607;-0.599373482530805;Entire home/apt;176;2;15;27/06/2018;0.71;1;217
16419368;Chambre a 10 mm du centre ville en bus;107618923;Ta;Bordeaux;Caudran;44.84000644902252;-0.6216943303319762;Private room;35;1;1;07/02/2017;0.05;1;364
16420324;"Chambre/salon/salle de bain, ""cosy"" centre ville.";18307841;Jeanne;Bordeaux;Nansouty - Saint Gens;44.82826819629761;-0.5785315863757933;Entire home/apt;52;2;59;21/08/2018;2.84;1;349
16421257;T2 hypercentre spacieux;68026945;Laurie;Bordeaux;Centre ville (Bordeaux);44.83712375595767;-0.5687765112194035;Entire home/apt;50;1;3;06/04/2017;0.16;1;0
16421338;Maison landaise dans rue calme,proche Université.;80027249;Marie Helene;Pessac;Sardine;44.800466536475454;-0.6338110589602436;Private room;25;1;24;06/07/2018;1.21;4;170
16422443;T2 cosy très bien situé;34517902;Laurie;Bgles;Bgles;44.81565125944097;-0.5422878502134498;Entire home/apt;35;2;3;24/08/2018;2.20;1;61
16433501;Bordeaux Centre, chambre et salle de bain privées.;79509184;Patricia;Bordeaux;Centre ville (Bordeaux);44.84222613253949;-0.5933085963819719;Private room;35;1;64;09/09/2018;3.23;1;135
16435635;Aux Chartrons  ! T2 avec balcon et parking;107767023;Francois;Bordeaux;Bordeaux Maritime;44.862219221057344;-0.5657157519183689;Entire home/apt;35;5;19;26/08/2018;1.47;1;169
16439169;Bel appartement au cœur de bordeaux;23019248;Simon;Bordeaux;Centre ville (Bordeaux);44.83623227574588;-0.5755980364732817;Entire home/apt;33;4;7;22/02/2017;0.34;1;0
16439227;Boudoir spacieux & lumineux;14204703;Camille;Bordeaux;Saint Augustin - Tauzin - Alphonse Dupeux;44.83030989759438;-0.58095400744652;Entire home/apt;50;7;18;05/08/2018;0.89;1;0
16444123;T1 33  m2 Bordeaux Cauderan avec parking;71679030;Brigitte;Merignac;Centre ville (Merignac);44.83972191037212;-0.6509058728599337;Entire home/apt;34;5;5;19/08/2017;0.31;3;226
16445072;#1 Apt avec parking, tramway et accès autonome;20597820;Dorian;Bgles;Bgles;44.79578110665756;-0.5544802408799452;Entire home/apt;38;1;77;31/08/2018;3.68;12;344
16448770;Très joli T2 de 45 m2, rénové dans immeuble pierre;35015112;Muriel;Bordeaux;Centre ville (Bordeaux);44.84862728458251;-0.5854796183565509;Entire home/apt;85;1;20;11/09/2018;1.88;2;286
16449664;Appartement / type loft saint michel Bordeaux,80m2;50573379;Pauline;Bordeaux;Bordeaux Sud;44.83197917427514;-0.5658905267350466;Entire home/apt;90;2;11;01/09/2018;2.12;1;0
